openalex_id,openalex_url,issn_l,issn,display_name,abbreviated_title,alternate_titles,type,is_oa,is_in_doaj,is_core,is_indexed_in_scopus,host_organization,host_organization_name,host_organization_lineage_names,societies,apc_prices,apc_usd,works_count,cited_by_count,h_index,i10_index,oa_percent,2yr_mean_citedness,2yr_h_index,counts_by_year,topics,id_mag,id_wikidata,id_fatcat,homepage_url,works_api_url,created_date,updated_date
S1010394304,https://openalex.org/S1010394304,2314-6133,"[""2314-6133"", ""2314-6141""]",BioMed Research International,,[],journal,False,False,True,,https://openalex.org/P4310319869,Hindawi Publishing Corporation,[],[],"[{""price"": 2400, ""currency"": ""USD""}]",2400,26723,785574,246,17733,,0.8836987607244995,,"[{""year"": 2026, ""works_count"": 170, ""oa_works_count"": 169, ""cited_by_count"": 7}, {""year"": 2025, ""works_count"": 207, ""oa_works_count"": 206, ""cited_by_count"": 149}, {""year"": 2024, ""works_count"": 672, ""oa_works_count"": 671, ""cited_by_count"": 771}, {""year"": 2023, ""works_count"": 701, ""oa_works_count"": 700, ""cited_by_count"": 3768}, {""year"": 2022, ""works_count"": 2070, ""oa_works_count"": 2069, ""cited_by_count"": 28583}, {""year"": 2021, ""works_count"": 2073, ""oa_works_count"": 2072, ""cited_by_count"": 33968}, {""year"": 2020, ""works_count"": 2508, ""oa_works_count"": 2507, ""cited_by_count"": 49992}, {""year"": 2019, ""works_count"": 1850, ""oa_works_count"": 1849, ""cited_by_count"": 50177}, {""year"": 2018, ""works_count"": 2178, ""oa_works_count"": 2177, ""cited_by_count"": 69110}, {""year"": 2017, ""works_count"": 2051, ""oa_works_count"": 2050, ""cited_by_count"": 65712}, {""year"": 2016, ""works_count"": 1855, ""oa_works_count"": 1852, ""cited_by_count"": 58611}, {""year"": 2015, ""works_count"": 3430, ""oa_works_count"": 3425, ""cited_by_count"": 132911}, {""year"": 2014, ""works_count"": 3721, ""oa_works_count"": 3703, ""cited_by_count"": 156289}, {""year"": 2013, ""works_count"": 1986, ""oa_works_count"": 1976, ""cited_by_count"": 82161}, {""year"": 2012, ""works_count"": 175, ""oa_works_count"": 154, ""cited_by_count"": 7621}, {""year"": 2011, ""works_count"": 352, ""oa_works_count"": 338, ""cited_by_count"": 16513}, {""year"": 2010, ""works_count"": 122, ""oa_works_count"": 99, ""cited_by_count"": 6024}, {""year"": 2009, ""works_count"": 179, ""oa_works_count"": 165, ""cited_by_count"": 6314}, {""year"": 2008, ""works_count"": 64, ""oa_works_count"": 54, ""cited_by_count"": 1240}, {""year"": 2007, ""works_count"": 11, ""oa_works_count"": 4, ""cited_by_count"": 213}, {""year"": 2006, ""works_count"": 74, ""oa_works_count"": 66, ""cited_by_count"": 3713}, {""year"": 2005, ""works_count"": 56, ""oa_works_count"": 47, ""cited_by_count"": 2320}, {""year"": 2004, ""works_count"": 63, ""oa_works_count"": 52, ""cited_by_count"": 5150}, {""year"": 2003, ""works_count"": 43, ""oa_works_count"": 34, ""cited_by_count"": 1437}, {""year"": 2002, ""works_count"": 30, ""oa_works_count"": 26, ""cited_by_count"": 1220}, {""year"": 2001, ""works_count"": 34, ""oa_works_count"": 30, ""cited_by_count"": 1525}, {""year"": 2000, ""works_count"": 5, ""oa_works_count"": 0, ""cited_by_count"": 52}, {""year"": 1999, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 3}, {""year"": 1998, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 1997, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 1}, {""year"": 1996, ""works_count"": 5, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 1994, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 1}, {""year"": 1991, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 1}, {""year"": 1990, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 2}, {""year"": 1988, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 3}, {""year"": 1986, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 1985, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 1}, {""year"": 1982, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 1981, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 5}, {""year"": 1980, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 1979, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 1975, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 1973, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 1970, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 1962, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 1957, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 5}, {""year"": 1932, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 1}, {""year"": 1810, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}]","[{""id"": ""https://openalex.org/T10515"", ""display_name"": ""Cancer-related molecular mechanisms research"", ""count"": 990, ""subfield"": {""id"": ""https://openalex.org/subfields/1306"", ""display_name"": ""Cancer Research""}, ""field"": {""id"": ""https://openalex.org/fields/13"", ""display_name"": ""Biochemistry, Genetics and Molecular Biology""}, ""domain"": {""id"": ""https://openalex.org/domains/1"", ""display_name"": ""Life Sciences""}}, {""id"": ""https://openalex.org/T10062"", ""display_name"": ""MicroRNA in disease regulation"", ""count"": 844, ""subfield"": {""id"": ""https://openalex.org/subfields/1306"", ""display_name"": ""Cancer Research""}, ""field"": {""id"": ""https://openalex.org/fields/13"", ""display_name"": ""Biochemistry, Genetics and Molecular Biology""}, ""domain"": {""id"": ""https://openalex.org/domains/1"", ""display_name"": ""Life Sciences""}}, {""id"": ""https://openalex.org/T11765"", ""display_name"": ""Circular RNAs in diseases"", ""count"": 617, ""subfield"": {""id"": ""https://openalex.org/subfields/1312"", ""display_name"": ""Molecular Biology""}, ""field"": {""id"": ""https://openalex.org/fields/13"", ""display_name"": ""Biochemistry, Genetics and Molecular Biology""}, ""domain"": {""id"": ""https://openalex.org/domains/1"", ""display_name"": ""Life Sciences""}}, {""id"": ""https://openalex.org/T11482"", ""display_name"": ""RNA modifications and cancer"", ""count"": 610, ""subfield"": {""id"": ""https://openalex.org/subfields/1312"", ""display_name"": ""Molecular Biology""}, ""field"": {""id"": ""https://openalex.org/fields/13"", ""display_name"": ""Biochemistry, Genetics and Molecular Biology""}, ""domain"": {""id"": ""https://openalex.org/domains/1"", ""display_name"": ""Life Sciences""}}, {""id"": ""https://openalex.org/T10351"", ""display_name"": ""Liver Disease Diagnosis and Treatment"", ""count"": 412, ""subfield"": {""id"": ""https://openalex.org/subfields/2713"", ""display_name"": ""Epidemiology""}, ""field"": {""id"": ""https://openalex.org/fields/27"", ""display_name"": ""Medicine""}, ""domain"": {""id"": ""https://openalex.org/domains/4"", ""display_name"": ""Health Sciences""}}, {""id"": ""https://openalex.org/T10059"", ""display_name"": ""Bone Tissue Engineering Materials"", ""count"": 378, ""subfield"": {""id"": ""https://openalex.org/subfields/2204"", ""display_name"": ""Biomedical Engineering""}, ""field"": {""id"": ""https://openalex.org/fields/22"", ""display_name"": ""Engineering""}, ""domain"": {""id"": ""https://openalex.org/domains/3"", ""display_name"": ""Physical Sciences""}}, {""id"": ""https://openalex.org/T10512"", ""display_name"": ""Orthopaedic implants and arthroplasty"", ""count"": 378, ""subfield"": {""id"": ""https://openalex.org/subfields/2746"", ""display_name"": ""Surgery""}, ""field"": {""id"": ""https://openalex.org/fields/27"", ""display_name"": ""Medicine""}, ""domain"": {""id"": ""https://openalex.org/domains/4"", ""display_name"": ""Health Sciences""}}, {""id"": ""https://openalex.org/T10359"", ""display_name"": ""Dental Implant Techniques and Outcomes"", ""count"": 357, ""subfield"": {""id"": ""https://openalex.org/subfields/3504"", ""display_name"": ""Oral Surgery""}, ""field"": {""id"": ""https://openalex.org/fields/35"", ""display_name"": ""Dentistry""}, ""domain"": {""id"": ""https://openalex.org/domains/4"", ""display_name"": ""Health Sciences""}}, {""id"": ""https://openalex.org/T11297"", ""display_name"": ""Ferroptosis and cancer prognosis"", ""count"": 354, ""subfield"": {""id"": ""https://openalex.org/subfields/2740"", ""display_name"": ""Pulmonary and Respiratory Medicine""}, ""field"": {""id"": ""https://openalex.org/fields/27"", ""display_name"": ""Medicine""}, ""domain"": {""id"": ""https://openalex.org/domains/4"", ""display_name"": ""Health Sciences""}}, {""id"": ""https://openalex.org/T10887"", ""display_name"": ""Bioinformatics and Genomic Networks"", ""count"": 353, ""subfield"": {""id"": ""https://openalex.org/subfields/1312"", ""display_name"": ""Molecular Biology""}, ""field"": {""id"": ""https://openalex.org/fields/13"", ""display_name"": ""Biochemistry, Genetics and Molecular Biology""}, ""domain"": {""id"": ""https://openalex.org/domains/1"", ""display_name"": ""Life Sciences""}}, {""id"": ""https://openalex.org/T10238"", ""display_name"": ""Spine and Intervertebral Disc Pathology"", ""count"": 329, ""subfield"": {""id"": ""https://openalex.org/subfields/2734"", ""display_name"": ""Pathology and Forensic Medicine""}, ""field"": {""id"": ""https://openalex.org/fields/27"", ""display_name"": ""Medicine""}, ""domain"": {""id"": ""https://openalex.org/domains/4"", ""display_name"": ""Health Sciences""}}, {""id"": ""https://openalex.org/T10269"", ""display_name"": ""Epigenetics and DNA Methylation"", ""count"": 312, ""subfield"": {""id"": ""https://openalex.org/subfields/1312"", ""display_name"": ""Molecular Biology""}, ""field"": {""id"": ""https://openalex.org/fields/13"", ""display_name"": ""Biochemistry, Genetics and Molecular Biology""}, ""domain"": {""id"": ""https://openalex.org/domains/1"", ""display_name"": ""Life Sciences""}}, {""id"": ""https://openalex.org/T10176"", ""display_name"": ""Mesenchymal stem cell research"", ""count"": 310, ""subfield"": {""id"": ""https://openalex.org/subfields/2716"", ""display_name"": ""Genetics""}, ""field"": {""id"": ""https://openalex.org/fields/27"", ""display_name"": ""Medicine""}, ""domain"": {""id"": ""https://openalex.org/domains/4"", ""display_name"": ""Health Sciences""}}, {""id"": ""https://openalex.org/T10113"", ""display_name"": ""Dental materials and restorations"", ""count"": 306, ""subfield"": {""id"": ""https://openalex.org/subfields/3505"", ""display_name"": ""Orthodontics""}, ""field"": {""id"": ""https://openalex.org/fields/35"", ""display_name"": ""Dentistry""}, ""domain"": {""id"": ""https://openalex.org/domains/4"", ""display_name"": ""Health Sciences""}}, {""id"": ""https://openalex.org/T10211"", ""display_name"": ""Computational Drug Discovery Methods"", ""count"": 302, ""subfield"": {""id"": ""https://openalex.org/subfields/1703"", ""display_name"": ""Computational Theory and Mathematics""}, ""field"": {""id"": ""https://openalex.org/fields/17"", ""display_name"": ""Computer Science""}, ""domain"": {""id"": ""https://openalex.org/domains/3"", ""display_name"": ""Physical Sciences""}}, {""id"": ""https://openalex.org/T12422"", ""display_name"": ""Radiomics and Machine Learning in Medical Imaging"", ""count"": 272, ""subfield"": {""id"": ""https://openalex.org/subfields/2741"", ""display_name"": ""Radiology, Nuclear Medicine and Imaging""}, ""field"": {""id"": ""https://openalex.org/fields/27"", ""display_name"": ""Medicine""}, ""domain"": {""id"": ""https://openalex.org/domains/4"", ""display_name"": ""Health Sciences""}}, {""id"": ""https://openalex.org/T10604"", ""display_name"": ""RNA Research and Splicing"", ""count"": 265, ""subfield"": {""id"": ""https://openalex.org/subfields/1312"", ""display_name"": ""Molecular Biology""}, ""field"": {""id"": ""https://openalex.org/fields/13"", ""display_name"": ""Biochemistry, Genetics and Molecular Biology""}, ""domain"": {""id"": ""https://openalex.org/domains/1"", ""display_name"": ""Life Sciences""}}, {""id"": ""https://openalex.org/T10225"", ""display_name"": ""Essential Oils and Antimicrobial Activity"", ""count"": 261, ""subfield"": {""id"": ""https://openalex.org/subfields/1106"", ""display_name"": ""Food Science""}, ""field"": {""id"": ""https://openalex.org/fields/11"", ""display_name"": ""Agricultural and Biological Sciences""}, ""domain"": {""id"": ""https://openalex.org/domains/1"", ""display_name"": ""Life Sciences""}}, {""id"": ""https://openalex.org/T10066"", ""display_name"": ""Gut microbiota and health"", ""count"": 250, ""subfield"": {""id"": ""https://openalex.org/subfields/1312"", ""display_name"": ""Molecular Biology""}, ""field"": {""id"": ""https://openalex.org/fields/13"", ""display_name"": ""Biochemistry, Genetics and Molecular Biology""}, ""domain"": {""id"": ""https://openalex.org/domains/1"", ""display_name"": ""Life Sciences""}}, {""id"": ""https://openalex.org/T10725"", ""display_name"": ""RNA Interference and Gene Delivery"", ""count"": 244, ""subfield"": {""id"": ""https://openalex.org/subfields/1312"", ""display_name"": ""Molecular Biology""}, ""field"": {""id"": ""https://openalex.org/fields/13"", ""display_name"": ""Biochemistry, Genetics and Molecular Biology""}, ""domain"": {""id"": ""https://openalex.org/domains/1"", ""display_name"": ""Life Sciences""}}, {""id"": ""https://openalex.org/T11570"", ""display_name"": ""Periodontal Regeneration and Treatments"", ""count"": 242, ""subfield"": {""id"": ""https://openalex.org/subfields/2748"", ""display_name"": ""Urology""}, ""field"": {""id"": ""https://openalex.org/fields/27"", ""display_name"": ""Medicine""}, ""domain"": {""id"": ""https://openalex.org/domains/4"", ""display_name"": ""Health Sciences""}}, {""id"": ""https://openalex.org/T10631"", ""display_name"": ""Cancer, Hypoxia, and Metabolism"", ""count"": 238, ""subfield"": {""id"": ""https://openalex.org/subfields/1306"", ""display_name"": ""Cancer Research""}, ""field"": {""id"": ""https://openalex.org/fields/13"", ""display_name"": ""Biochemistry, Genetics and Molecular Biology""}, ""domain"": {""id"": ""https://openalex.org/domains/1"", ""display_name"": ""Life Sciences""}}, {""id"": ""https://openalex.org/T12817"", ""display_name"": ""Pharmacological Effects of Natural Compounds"", ""count"": 236, ""subfield"": {""id"": ""https://openalex.org/subfields/3004"", ""display_name"": ""Pharmacology""}, ""field"": {""id"": ""https://openalex.org/fields/30"", ""display_name"": ""Pharmacology, Toxicology and Pharmaceutics""}, ""domain"": {""id"": ""https://openalex.org/domains/1"", ""display_name"": ""Life Sciences""}}, {""id"": ""https://openalex.org/T10084"", ""display_name"": ""Musculoskeletal pain and rehabilitation"", ""count"": 234, ""subfield"": {""id"": ""https://openalex.org/subfields/2736"", ""display_name"": ""Pharmacology""}, ""field"": {""id"": ""https://openalex.org/fields/27"", ""display_name"": ""Medicine""}, ""domain"": {""id"": ""https://openalex.org/domains/4"", ""display_name"": ""Health Sciences""}}, {""id"": ""https://openalex.org/T12254"", ""display_name"": ""Machine Learning in Bioinformatics"", ""count"": 232, ""subfield"": {""id"": ""https://openalex.org/subfields/1312"", ""display_name"": ""Molecular Biology""}, ""field"": {""id"": ""https://openalex.org/fields/13"", ""display_name"": ""Biochemistry, Genetics and Molecular Biology""}, ""domain"": {""id"": ""https://openalex.org/domains/1"", ""display_name"": ""Life Sciences""}}]",1010394304,https://www.wikidata.org/entity/Q17509958,,http://www.hindawi.com/journals/bmri/,https://api.openalex.org/works?filter=primary_location.source.id:S1010394304,2016-06-24T00:00:00,2026-04-22T10:02:42
S10134376,https://openalex.org/S10134376,2071-1050,"[""2071-1050""]",Sustainability,,[],journal,True,False,True,,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,[],[],"[{""price"": 2200, ""currency"": ""CHF""}]",2382,104328,2125148,288,53437,,4.402636150766674,,"[{""year"": 2026, ""works_count"": 3752, ""oa_works_count"": 3752, ""cited_by_count"": 422}, {""year"": 2025, ""works_count"": 11546, ""oa_works_count"": 11546, ""cited_by_count"": 29225}, {""year"": 2024, ""works_count"": 11180, ""oa_works_count"": 11180, ""cited_by_count"": 86926}, {""year"": 2023, ""works_count"": 16568, ""oa_works_count"": 16568, ""cited_by_count"": 220196}, {""year"": 2022, ""works_count"": 17405, ""oa_works_count"": 17405, ""cited_by_count"": 310328}, {""year"": 2021, ""works_count"": 14236, ""oa_works_count"": 14236, ""cited_by_count"": 363630}, {""year"": 2020, ""works_count"": 10785, ""oa_works_count"": 10785, ""cited_by_count"": 372636}, {""year"": 2019, ""works_count"": 7442, ""oa_works_count"": 7442, ""cited_by_count"": 266228}, {""year"": 2018, ""works_count"": 5027, ""oa_works_count"": 5027, ""cited_by_count"": 196274}, {""year"": 2017, ""works_count"": 2490, ""oa_works_count"": 2490, ""cited_by_count"": 101183}, {""year"": 2016, ""works_count"": 1440, ""oa_works_count"": 1440, ""cited_by_count"": 62223}, {""year"": 2015, ""works_count"": 1013, ""oa_works_count"": 1013, ""cited_by_count"": 45969}, {""year"": 2014, ""works_count"": 525, ""oa_works_count"": 525, ""cited_by_count"": 23245}, {""year"": 2013, ""works_count"": 301, ""oa_works_count"": 301, ""cited_by_count"": 14431}, {""year"": 2012, ""works_count"": 183, ""oa_works_count"": 183, ""cited_by_count"": 6990}, {""year"": 2011, ""works_count"": 128, ""oa_works_count"": 128, ""cited_by_count"": 8457}, {""year"": 2010, ""works_count"": 209, ""oa_works_count"": 209, ""cited_by_count"": 13152}, {""year"": 2009, ""works_count"": 85, ""oa_works_count"": 85, ""cited_by_count"": 3610}, {""year"": 2008, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 2}, {""year"": 2007, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 1}, {""year"": 2002, ""works_count"": 10, ""oa_works_count"": 10, ""cited_by_count"": 19}, {""year"": 2001, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 1}]","[{""id"": ""https://openalex.org/T10880"", ""display_name"": ""Environmental Sustainability in Business"", ""count"": 7129, ""subfield"": {""id"": ""https://openalex.org/subfields/1406"", ""display_name"": ""Marketing""}, ""field"": {""id"": ""https://openalex.org/fields/14"", ""display_name"": ""Business, Management and Accounting""}, ""domain"": {""id"": ""https://openalex.org/domains/2"", ""display_name"": ""Social Sciences""}}, {""id"": ""https://openalex.org/T10438"", ""display_name"": ""Energy, Environment, Economic Growth"", ""count"": 6366, ""subfield"": {""id"": ""https://openalex.org/subfields/2002"", ""display_name"": ""Economics and Econometrics""}, ""field"": {""id"": ""https://openalex.org/fields/20"", ""display_name"": ""Economics, Econometrics and Finance""}, ""domain"": {""id"": ""https://openalex.org/domains/2"", ""display_name"": ""Social Sciences""}}, {""id"": ""https://openalex.org/T10539"", ""display_name"": ""Sustainable Supply Chain Management"", ""count"": 6203, ""subfield"": {""id"": ""https://openalex.org/subfields/1408"", ""display_name"": ""Strategy and Management""}, ""field"": {""id"": ""https://openalex.org/fields/14"", ""display_name"": ""Business, Management and Accounting""}, ""domain"": {""id"": ""https://openalex.org/domains/2"", ""display_name"": ""Social Sciences""}}, {""id"": ""https://openalex.org/T10226"", ""display_name"": ""Land Use and Ecosystem Services"", ""count"": 6045, ""subfield"": {""id"": ""https://openalex.org/subfields/2306"", ""display_name"": ""Global and Planetary Change""}, ""field"": {""id"": ""https://openalex.org/fields/23"", ""display_name"": ""Environmental Science""}, ""domain"": {""id"": ""https://openalex.org/domains/3"", ""display_name"": ""Physical Sciences""}}, {""id"": ""https://openalex.org/T10435"", ""display_name"": ""Environmental Impact and Sustainability"", ""count"": 4135, ""subfield"": {""id"": ""https://openalex.org/subfields/2305"", ""display_name"": ""Environmental Engineering""}, ""field"": {""id"": ""https://openalex.org/fields/23"", ""display_name"": ""Environmental Science""}, ""domain"": {""id"": ""https://openalex.org/domains/3"", ""display_name"": ""Physical Sciences""}}, {""id"": ""https://openalex.org/T10298"", ""display_name"": ""Urban Transport and Accessibility"", ""count"": 3948, ""subfield"": {""id"": ""https://openalex.org/subfields/3313"", ""display_name"": ""Transportation""}, ""field"": {""id"": ""https://openalex.org/fields/33"", ""display_name"": ""Social Sciences""}, ""domain"": {""id"": ""https://openalex.org/domains/2"", ""display_name"": ""Social Sciences""}}, {""id"": ""https://openalex.org/T10898"", ""display_name"": ""Environmental Education and Sustainability"", ""count"": 3648, ""subfield"": {""id"": ""https://openalex.org/subfields/2308"", ""display_name"": ""Management, Monitoring, Policy and Law""}, ""field"": {""id"": ""https://openalex.org/fields/23"", ""display_name"": ""Environmental Science""}, ""domain"": {""id"": ""https://openalex.org/domains/3"", ""display_name"": ""Physical Sciences""}}, {""id"": ""https://openalex.org/T10055"", ""display_name"": ""Diverse Aspects of Tourism Research"", ""count"": 3127, ""subfield"": {""id"": ""https://openalex.org/subfields/3312"", ""display_name"": ""Sociology and Political Science""}, ""field"": {""id"": ""https://openalex.org/fields/33"", ""display_name"": ""Social Sciences""}, ""domain"": {""id"": ""https://openalex.org/domains/2"", ""display_name"": ""Social Sciences""}}, {""id"": ""https://openalex.org/T10692"", ""display_name"": ""Urban Green Space and Health"", ""count"": 3053, ""subfield"": {""id"": ""https://openalex.org/subfields/2307"", ""display_name"": ""Health, Toxicology and Mutagenesis""}, ""field"": {""id"": ""https://openalex.org/fields/23"", ""display_name"": ""Environmental Science""}, ""domain"": {""id"": ""https://openalex.org/domains/3"", ""display_name"": ""Physical Sciences""}}, {""id"": ""https://openalex.org/T10115"", ""display_name"": ""Corporate Social Responsibility Reporting"", ""count"": 2900, ""subfield"": {""id"": ""https://openalex.org/subfields/1408"", ""display_name"": ""Strategy and Management""}, ""field"": {""id"": ""https://openalex.org/fields/14"", ""display_name"": ""Business, Management and Accounting""}, ""domain"": {""id"": ""https://openalex.org/domains/2"", ""display_name"": ""Social Sciences""}}, {""id"": ""https://openalex.org/T11988"", ""display_name"": ""Sustainable Building Design and Assessment"", ""count"": 2675, ""subfield"": {""id"": ""https://openalex.org/subfields/2215"", ""display_name"": ""Building and Construction""}, ""field"": {""id"": ""https://openalex.org/fields/22"", ""display_name"": ""Engineering""}, ""domain"": {""id"": ""https://openalex.org/domains/3"", ""display_name"": ""Physical Sciences""}}, {""id"": ""https://openalex.org/T10121"", ""display_name"": ""Building Energy and Comfort Optimization"", ""count"": 2371, ""subfield"": {""id"": ""https://openalex.org/subfields/2215"", ""display_name"": ""Building and Construction""}, ""field"": {""id"": ""https://openalex.org/fields/22"", ""display_name"": ""Engineering""}, ""domain"": {""id"": ""https://openalex.org/domains/3"", ""display_name"": ""Physical Sciences""}}, {""id"": ""https://openalex.org/T10698"", ""display_name"": ""Transportation Planning and Optimization"", ""count"": 2364, ""subfield"": {""id"": ""https://openalex.org/subfields/3313"", ""display_name"": ""Transportation""}, ""field"": {""id"": ""https://openalex.org/fields/33"", ""display_name"": ""Social Sciences""}, ""domain"": {""id"": ""https://openalex.org/domains/2"", ""display_name"": ""Social Sciences""}}, {""id"": ""https://openalex.org/T10609"", ""display_name"": ""Digital Marketing and Social Media"", ""count"": 2248, ""subfield"": {""id"": ""https://openalex.org/subfields/3312"", ""display_name"": ""Sociology and Political Science""}, ""field"": {""id"": ""https://openalex.org/fields/33"", ""display_name"": ""Social Sciences""}, ""domain"": {""id"": ""https://openalex.org/domains/2"", ""display_name"": ""Social Sciences""}}, {""id"": ""https://openalex.org/T10766"", ""display_name"": ""Urban Heat Island Mitigation"", ""count"": 2118, ""subfield"": {""id"": ""https://openalex.org/subfields/2305"", ""display_name"": ""Environmental Engineering""}, ""field"": {""id"": ""https://openalex.org/fields/23"", ""display_name"": ""Environmental Science""}, ""domain"": {""id"": ""https://openalex.org/domains/3"", ""display_name"": ""Physical Sciences""}}, {""id"": ""https://openalex.org/T12617"", ""display_name"": ""Energy, Environment, and Transportation Policies"", ""count"": 2071, ""subfield"": {""id"": ""https://openalex.org/subfields/2105"", ""display_name"": ""Renewable Energy, Sustainability and the Environment""}, ""field"": {""id"": ""https://openalex.org/fields/21"", ""display_name"": ""Energy""}, ""domain"": {""id"": ""https://openalex.org/domains/3"", ""display_name"": ""Physical Sciences""}}, {""id"": ""https://openalex.org/T11336"", ""display_name"": ""Energy and Environment Impacts"", ""count"": 1844, ""subfield"": {""id"": ""https://openalex.org/subfields/2310"", ""display_name"": ""Pollution""}, ""field"": {""id"": ""https://openalex.org/fields/23"", ""display_name"": ""Environmental Science""}, ""domain"": {""id"": ""https://openalex.org/domains/3"", ""display_name"": ""Physical Sciences""}}, {""id"": ""https://openalex.org/T12017"", ""display_name"": ""Recycling and Waste Management Techniques"", ""count"": 1762, ""subfield"": {""id"": ""https://openalex.org/subfields/2311"", ""display_name"": ""Industrial and Manufacturing Engineering""}, ""field"": {""id"": ""https://openalex.org/fields/23"", ""display_name"": ""Environmental Science""}, ""domain"": {""id"": ""https://openalex.org/domains/3"", ""display_name"": ""Physical Sciences""}}, {""id"": ""https://openalex.org/T11259"", ""display_name"": ""Agriculture Sustainability and Environmental Impact"", ""count"": 1690, ""subfield"": {""id"": ""https://openalex.org/subfields/2303"", ""display_name"": ""Ecology""}, ""field"": {""id"": ""https://openalex.org/fields/23"", ""display_name"": ""Environmental Science""}, ""domain"": {""id"": ""https://openalex.org/domains/3"", ""display_name"": ""Physical Sciences""}}, {""id"": ""https://openalex.org/T10930"", ""display_name"": ""Flood Risk Assessment and Management"", ""count"": 1622, ""subfield"": {""id"": ""https://openalex.org/subfields/2306"", ""display_name"": ""Global and Planetary Change""}, ""field"": {""id"": ""https://openalex.org/fields/23"", ""display_name"": ""Environmental Science""}, ""domain"": {""id"": ""https://openalex.org/domains/3"", ""display_name"": ""Physical Sciences""}}, {""id"": ""https://openalex.org/T11066"", ""display_name"": ""Organic Food and Agriculture"", ""count"": 1611, ""subfield"": {""id"": ""https://openalex.org/subfields/1110"", ""display_name"": ""Plant Science""}, ""field"": {""id"": ""https://openalex.org/fields/11"", ""display_name"": ""Agricultural and Biological Sciences""}, ""domain"": {""id"": ""https://openalex.org/domains/1"", ""display_name"": ""Life Sciences""}}, {""id"": ""https://openalex.org/T11108"", ""display_name"": ""Municipal Solid Waste Management"", ""count"": 1568, ""subfield"": {""id"": ""https://openalex.org/subfields/2311"", ""display_name"": ""Industrial and Manufacturing Engineering""}, ""field"": {""id"": ""https://openalex.org/fields/23"", ""display_name"": ""Environmental Science""}, ""domain"": {""id"": ""https://openalex.org/domains/3"", ""display_name"": ""Physical Sciences""}}, {""id"": ""https://openalex.org/T11942"", ""display_name"": ""Transportation and Mobility Innovations"", ""count"": 1548, ""subfield"": {""id"": ""https://openalex.org/subfields/2203"", ""display_name"": ""Automotive Engineering""}, ""field"": {""id"": ""https://openalex.org/fields/22"", ""display_name"": ""Engineering""}, ""domain"": {""id"": ""https://openalex.org/domains/3"", ""display_name"": ""Physical Sciences""}}, {""id"": ""https://openalex.org/T12583"", ""display_name"": ""Food Waste Reduction and Sustainability"", ""count"": 1530, ""subfield"": {""id"": ""https://openalex.org/subfields/1106"", ""display_name"": ""Food Science""}, ""field"": {""id"": ""https://openalex.org/fields/11"", ""display_name"": ""Agricultural and Biological Sciences""}, ""domain"": {""id"": ""https://openalex.org/domains/1"", ""display_name"": ""Life Sciences""}}, {""id"": ""https://openalex.org/T10471"", ""display_name"": ""Climate Change Policy and Economics"", ""count"": 1529, ""subfield"": {""id"": ""https://openalex.org/subfields/2002"", ""display_name"": ""Economics and Econometrics""}, ""field"": {""id"": ""https://openalex.org/fields/20"", ""display_name"": ""Economics, Econometrics and Finance""}, ""domain"": {""id"": ""https://openalex.org/domains/2"", ""display_name"": ""Social Sciences""}}]",10134376,https://www.wikidata.org/entity/Q15813953,,http://www.mdpi.com/journal/sustainability,https://api.openalex.org/works?filter=primary_location.source.id:S10134376,2016-06-24T00:00:00,2026-04-22T10:02:42
